UNIQUE_ID,Latitude,Longitude,TEMP,DO,flow_flag,risk_score,season,year,month,is_summer,DO_critical,stress_combo
W2969,42.31427223,-72.09667589,18.6,7.0,1,2,Summer,2020.0,7.0,1,0,0
W2974,42.33173523,-72.05029579,23.1,5.7,1,2,Summer,2020.0,7.0,1,0,0
W2974,42.33173523,-72.05029579,29.5,6.0,1,2,Summer,2020.0,8.0,1,0,0
W2973,42.33884782,-72.03406499,20.2,7.1,1,2,Summer,2020.0,7.0,1,0,0
W2973,42.33884782,-72.03406499,23.4,6.4,1,2,Summer,2020.0,8.0,1,0,0
W2025,42.43816198,-72.20732375,19.4,8.8,1,2,Summer,2020.0,7.0,1,0,0
W2025,42.43816198,-72.20732375,20.5,8.4,1,2,Summer,2020.0,8.0,1,0,0
W2982,42.45211895,-72.16662911,16.6,9.0,1,2,Summer,2020.0,7.0,1,0,0
W2982,42.45211895,-72.16662911,18.4,8.8,1,2,Summer,2020.0,8.0,1,0,0
W2986,42.41359781,-72.14305722,21.2,3.2,1,3,Summer,2020.0,7.0,1,1,0
W2986,42.41359781,-72.14305722,23.4,1.8,1,3,Summer,2020.0,8.0,1,1,0
W2987,42.37739264,-72.10776295,22.9,8.6,1,2,Summer,2020.0,7.0,1,0,0
W2987,42.37739264,-72.10776295,21.1,8.4,1,2,Summer,2020.0,8.0,1,0,0
W2988,42.37487541,-72.08751928,18.0,9.0,0,1,Summer,2020.0,7.0,1,0,0
W2988,42.37487541,-72.08751928,19.2,8.7,0,1,Summer,2020.0,8.0,1,0,0
W2989,42.45158172,-72.0300279,23.8,5.5,1,2,Summer,2020.0,7.0,1,0,0
W2989,42.45158172,-72.0300279,22.6,5.0,1,2,Summer,2020.0,8.0,1,0,0
W2990,42.41614547,-72.00792237,26.1,8.8,1,2,Summer,2020.0,7.0,1,0,0
W2990,42.41614547,-72.00792237,26.7,9.2,1,2,Summer,2020.0,8.0,1,0,0
W2991,42.44674169,-71.93975559,24.6,4.2,1,3,Summer,2020.0,7.0,1,1,0
W2991,42.44674169,-71.93975559,25.8,4.7,1,4,Summer,2020.0,8.0,1,1,1
W2999,42.22369805,-71.68770771,21.5,4.4,1,3,Summer,2020.0,7.0,1,1,0
W2999,42.22369805,-71.68770771,17.2,2.5,1,3,Summer,2020.0,8.0,1,1,0
W3001,42.26151866,-71.84831069,19.7,5.1,1,2,Summer,2020.0,7.0,1,0,0
W3001,42.26151866,-71.84831069,17.6,5.7,1,2,Summer,2020.0,8.0,1,0,0
W2972,42.27077749,-71.98279137,21.6,8.4,1,2,Summer,2020.0,7.0,1,0,0
W2972,42.27077749,-71.98279137,17.0,9.0,1,2,Summer,2020.0,8.0,1,0,0
W0490,42.26477944,-72.00491606,20.8,8.4,1,2,Summer,2020.0,7.0,1,0,0
W0490,42.26477944,-72.00491606,16.6,9.3,1,2,Summer,2020.0,8.0,1,0,0
W3008,42.35232578,-71.89096029,18.6,2.7,1,3,Summer,2020.0,7.0,1,1,0
W3008,42.35232578,-71.89096029,16.8,7.9,1,2,Summer,2020.0,8.0,1,0,0
W3002,42.30545572,-71.87758341,20.2,6.2,1,2,Summer,2020.0,7.0,1,0,0
W2945,42.30647078,-71.76580774,19.7,8.4,1,2,Summer,2020.0,7.0,1,0,0
W2945,42.30647078,-71.76580774,16.5,9.5,1,2,Summer,2020.0,8.0,1,0,0
W3000,42.29051615,-71.7673158,20.4,8.3,1,2,Summer,2020.0,7.0,1,0,0
W3000,42.29051615,-71.7673158,18.7,9.0,1,2,Summer,2020.0,8.0,1,0,0
W2960,42.55493712,-72.12734536,21.6,4.4,1,3,Summer,2020.0,7.0,1,1,0
W2960,42.55493712,-72.12734536,14.3,6.7,1,2,Summer,2020.0,8.0,1,0,0
W2955,42.55608497,-72.30064271,22.0,7.7,1,2,Summer,2020.0,7.0,1,0,0
W2958,42.60698139,-72.16349796,23.6,4.6,1,3,Summer,2020.0,7.0,1,1,0
W2958,42.60698139,-72.16349796,17.8,5.6,1,2,Summer,2020.0,8.0,1,0,0
W2957,42.63003931,-72.16378855,22.7,5.6,1,2,Summer,2020.0,7.0,1,0,0
W2957,42.63003931,-72.16378855,15.7,6.5,1,2,Summer,2020.0,8.0,1,0,0
W2956,42.68339607,-72.17229563,22.9,7.9,1,2,Summer,2020.0,7.0,1,0,0
W2956,42.68339607,-72.17229563,16.8,9.6,1,2,Summer,2020.0,8.0,1,0,0
W2959,42.6130637,-72.12973159,21.7,8.2,1,2,Summer,2020.0,7.0,1,0,0
W2959,42.6130637,-72.12973159,16.8,8.5,1,2,Summer,2020.0,8.0,1,0,0
W2961,42.58897184,-72.03710739,21.7,7.9,1,2,Summer,2020.0,7.0,1,0,0
W2961,42.58897184,-72.03710739,17.8,8.6,1,2,Summer,2020.0,8.0,1,0,0
W1836,42.56316154,-71.76154939,23.7,7.6,1,2,Summer,2020.0,7.0,1,0,0
W1836,42.56316154,-71.76154939,20.1,8.6,1,2,Summer,2020.0,8.0,1,0,0
W2970,42.58473938,-71.77277533,20.7,7.9,1,2,Summer,2020.0,7.0,1,0,0
W2970,42.58473938,-71.77277533,17.1,8.2,1,2,Summer,2020.0,8.0,1,0,0
W3007,42.56717587,-71.69666278,18.3,6.0,1,2,Summer,2020.0,7.0,1,0,0
W3007,42.56717587,-71.69666278,14.9,8.0,1,2,Summer,2020.0,8.0,1,0,0
W3010,42.44794562,-71.3782804,27.9,5.7,1,2,Summer,2020.0,7.0,1,0,0
W3010,42.44794562,-71.3782804,20.9,7.1,1,2,Summer,2020.0,8.0,1,0,0
W3011,42.38602647,-71.43974631,21.6,7.9,1,2,Summer,2020.0,7.0,1,0,0
W3011,42.38602647,-71.43974631,17.3,8.6,1,2,Summer,2020.0,8.0,1,0,0
W3012,42.37600327,-71.47659538,29.2,6.9,1,2,Summer,2020.0,7.0,1,0,0
W3012,42.37600327,-71.47659538,24.8,8.2,1,2,Summer,2020.0,8.0,1,0,0
W3009,42.39315061,-71.58188625,22.6,7.0,0,1,Summer,2020.0,7.0,1,0,0
W3009,42.39315061,-71.58188625,18.3,8.1,0,1,Summer,2020.0,8.0,1,0,0
W2996,42.1149129,-71.70458582,17.7,0.4,1,3,Summer,2020.0,7.0,1,1,0
W2996,42.1149129,-71.70458582,17.5,1.3,1,3,Summer,2020.0,8.0,1,1,0
W2997,42.10854137,-71.69487674,21.1,7.8,1,2,Summer,2020.0,7.0,1,0,0
W2997,42.10854137,-71.69487674,16.7,8.3,1,2,Summer,2020.0,8.0,1,0,0
W2998,42.07200745,-71.70324028,21.4,7.7,1,2,Summer,2020.0,7.0,1,0,0
W2998,42.07200745,-71.70324028,16.0,8.5,1,2,Summer,2020.0,8.0,1,0,0
W2413,42.00792,-71.70506,23.1,7.5,1,2,Summer,2020.0,7.0,1,0,0
W2413,42.00792,-71.70506,15.8,6.8,1,2,Summer,2020.0,8.0,1,0,0
W2284,42.04638466,-71.6301536,24.0,7.9,1,2,Summer,2020.0,7.0,1,0,0
W2284,42.04638466,-71.6301536,17.6,9.0,1,2,Summer,2020.0,8.0,1,0,0
W2993,42.02818823,-71.53998784,23.8,7.4,1,2,Summer,2020.0,7.0,1,0,0
W2993,42.02818823,-71.53998784,16.6,8.3,1,2,Summer,2020.0,8.0,1,0,0
W2994,42.09240248,-71.59154659,23.0,6.3,0,1,Summer,2020.0,7.0,1,0,0
W2994,42.09240248,-71.59154659,16.4,5.2,0,1,Summer,2020.0,8.0,1,0,0
W1429,42.1231178,-71.59908641,16.2,0.9,1,3,Summer,2020.0,7.0,1,1,0
W2995,42.22575344,-71.65289845,19.4,2.7,1,3,Summer,2020.0,7.0,1,1,0
W2995,42.22575344,-71.65289845,16.5,7.0,1,2,Summer,2020.0,8.0,1,0,0
W2977,42.44429909,-72.37166057,20.0,8.6,1,2,Summer,2020.0,7.0,1,0,0
W2977,42.44429909,-72.37166057,15.9,9.4,1,2,Summer,2020.0,8.0,1,0,0
W2978,42.36492922,-72.32529204,21.1,8.5,1,2,Summer,2020.0,7.0,1,0,0
W2978,42.36492922,-72.32529204,17.0,9.3,1,2,Summer,2020.0,8.0,1,0,0
W2979,42.50329864,-72.31786462,18.1,7.2,1,2,Summer,2020.0,7.0,1,0,0
W2979,42.50329864,-72.31786462,15.5,8.1,1,2,Summer,2020.0,8.0,1,0,0
W2980,42.51854875,-72.31737256,23.6,6.7,1,2,Summer,2020.0,7.0,1,0,0
W2980,42.51854875,-72.31737256,18.2,8.1,1,2,Summer,2020.0,8.0,1,0,0
W2948,42.30798331,-71.81943101,20.6,5.2,1,2,Summer,2020.0,8.0,1,0,0
W2948,42.30798331,-71.81943101,15.1,9.5,1,1,Fall,2020.0,9.0,0,0,0
W2886,42.44662969,-71.8181233,18.5,8.9,1,2,Summer,2019.0,7.0,1,0,0
W2887,42.61760369,-71.72624143,17.5,7.8,1,2,Summer,2019.0,7.0,1,0,0
W2410,42.664623,-71.753811,18.2,8.4,1,2,Summer,2019.0,7.0,1,0,0
W2888,42.70288914,-71.75177322,18.2,8.6,1,2,Summer,2019.0,7.0,1,0,0
W2889,42.62248944,-71.02018566,19.4,6.4,1,2,Summer,2019.0,7.0,1,0,0
W2890,42.66074776,-70.90371136,20.2,7.4,1,2,Summer,2019.0,7.0,1,0,0
W2287,42.69539254,-72.22718449,18.6,7.1,1,2,Summer,2019.0,7.0,1,0,0
W2895,42.62069634,-72.39305406,16.1,9.2,1,2,Summer,2019.0,7.0,1,0,0
W2896,42.38033448,-72.46510155,18.0,9.3,1,2,Summer,2019.0,7.0,1,0,0
W2897,42.44704256,-72.49190917,22.9,7.9,1,2,Summer,2019.0,7.0,1,0,0
W2898,42.45007437,-72.45260735,16.3,9.4,1,2,Summer,2019.0,7.0,1,0,0
W2899,42.46777728,-72.15673762,22.1,8.1,1,2,Summer,2019.0,7.0,1,0,0
W2900,42.43953233,-72.04115765,21.0,8.1,1,2,Summer,2019.0,7.0,1,0,0
W2901,42.20154773,-72.04487072,19.7,4.0,1,3,Summer,2019.0,7.0,1,1,0
W2902,42.05048837,-72.09627321,19.6,8.2,1,2,Summer,2019.0,7.0,1,0,0
W2904,42.07493076,-71.7950707,18.2,7.2,1,2,Summer,2019.0,7.0,1,0,0
W2903,42.01542185,-71.79841192,19.8,8.0,1,2,Summer,2019.0,7.0,1,0,0
W2413,42.00792,-71.70506,19.6,8.2,1,2,Summer,2019.0,7.0,1,0,0
W2905,42.04529263,-71.65201157,20.7,8.3,1,2,Summer,2019.0,7.0,1,0,0
W2906,42.18795491,-71.62720825,18.6,8.3,1,2,Summer,2019.0,7.0,1,0,0
W2910,41.95851534,-71.2424628,21.1,2.3,1,3,Summer,2019.0,7.0,1,1,0
W2466,41.77254787,-71.08494839,21.0,7.9,1,2,Summer,2019.0,7.0,1,0,0
W2911,41.77800443,-71.07593377,20.7,8.1,1,2,Summer,2019.0,7.0,1,0,0
W0918,42.16028331,-70.78863391,22.7,7.0,1,2,Summer,2019.0,7.0,1,0,0
W2912,42.18764862,-70.76850844,22.4,3.9,1,3,Summer,2019.0,7.0,1,1,0
W2913,42.19862254,-70.83275,23.8,4.5,1,3,Summer,2019.0,7.0,1,1,0
W2886,42.44662969,-71.8181233,17.3,9.0,1,2,Summer,2019.0,8.0,1,0,0
W2887,42.61760369,-71.72624143,17.1,7.4,1,2,Summer,2019.0,8.0,1,0,0
W2410,42.664623,-71.753811,17.3,8.4,1,2,Summer,2019.0,8.0,1,0,0
W2888,42.70288914,-71.75177322,16.8,8.5,1,2,Summer,2019.0,8.0,1,0,0
W2889,42.62248944,-71.02018566,19.5,6.4,1,2,Summer,2019.0,8.0,1,0,0
W2890,42.66074776,-70.90371136,21.0,6.9,1,2,Summer,2019.0,8.0,1,0,0
W2287,42.69539254,-72.22718449,19.3,7.6,1,2,Summer,2019.0,8.0,1,0,0
W2895,42.62069634,-72.39305406,17.4,8.7,1,2,Summer,2019.0,8.0,1,0,0
W2896,42.38033448,-72.46510155,19.0,8.9,1,2,Summer,2019.0,8.0,1,0,0
W2897,42.44704256,-72.49190917,21.1,8.2,1,2,Summer,2019.0,8.0,1,0,0
W2898,42.45007437,-72.45260735,16.8,9.2,1,2,Summer,2019.0,8.0,1,0,0
W2899,42.46777728,-72.15673762,21.0,8.3,1,2,Summer,2019.0,8.0,1,0,0
W2900,42.43953233,-72.04115765,20.3,8.2,1,2,Summer,2019.0,8.0,1,0,0
W2901,42.20154773,-72.04487072,21.5,2.0,1,3,Summer,2019.0,8.0,1,1,0
W2902,42.05048837,-72.09627321,19.9,8.4,1,2,Summer,2019.0,8.0,1,0,0
W2904,42.07493076,-71.7950707,19.7,7.0,1,2,Summer,2019.0,8.0,1,0,0
W2903,42.01542185,-71.79841192,21.0,8.0,1,2,Summer,2019.0,8.0,1,0,0
W2413,42.00792,-71.70506,22.6,8.1,1,2,Summer,2019.0,8.0,1,0,0
W2905,42.04529263,-71.65201157,24.2,7.6,1,2,Summer,2019.0,8.0,1,0,0
W2906,42.18795491,-71.62720825,22.8,4.9,1,3,Summer,2019.0,8.0,1,1,0
W2910,41.95851534,-71.2424628,14.0,4.3,1,3,Summer,2019.0,8.0,1,1,0
W2466,41.77254787,-71.08494839,14.5,9.0,1,2,Summer,2019.0,8.0,1,0,0
W2911,41.77800443,-71.07593377,15.4,7.7,1,2,Summer,2019.0,8.0,1,0,0
W0918,42.16028331,-70.78863391,16.0,8.7,1,2,Summer,2019.0,8.0,1,0,0
W2912,42.18764862,-70.76850844,17.0,2.0,1,3,Summer,2019.0,8.0,1,1,0
W2913,42.19862254,-70.83275,17.9,5.6,1,2,Summer,2019.0,8.0,1,0,0
W2886,42.44662969,-71.8181233,16.1,9.3,1,1,Fall,2019.0,9.0,0,0,0
W2887,42.61760369,-71.72624143,15.6,8.0,1,1,Fall,2019.0,9.0,0,0,0
W2410,42.664623,-71.753811,15.6,8.8,1,1,Fall,2019.0,9.0,0,0,0
W2888,42.70288914,-71.75177322,15.0,8.6,1,1,Fall,2019.0,9.0,0,0,0
W2889,42.62248944,-71.02018566,17.0,6.8,1,1,Fall,2019.0,9.0,0,0,0
W2890,42.66074776,-70.90371136,17.9,8.5,1,1,Fall,2019.0,9.0,0,0,0
W2287,42.69539254,-72.22718449,14.9,8.6,1,1,Fall,2019.0,9.0,0,0,0
W2895,42.62069634,-72.39305406,13.5,9.9,1,1,Fall,2019.0,9.0,0,0,0
W2896,42.38033448,-72.46510155,14.9,10.0,1,1,Fall,2019.0,9.0,0,0,0
